"EMPLOYEE_NO","START_DATE_DATE","START_DATE_TIME","END_DATE_DATE","END_DATE_TIME","AIR_FARE","OTHER_TRANSPORTATION","ACCOMMODATION","MEALS","INCIDENTALS","SUBTOTAL","HOSPITALITY","OTHER_EXPENSES","TOTAL","DESTINATION","MINISTRY","POSITION","PURPOSE"
"1297","20100407","00:00:00","20100422","00:00:00",2631.99,56.00,139.53,40.87,0.00,2868.39,0.00,0.00,2868.39,"Ottawa, Winnipeg, Timmins, ON, MB","Community and Social Services","Minister","Ministerial Meeting; Launch of Television Francophone de l'Ontario; and Opening of Francophone Women's Shelter"
"1317","20100407","00:00:00","20100407","00:00:00",0.00,0.00,0.00,109.39,0.00,109.39,0.00,0.00,109.39,"Chatham-Kent, ON","Children and Youth Services","Staff to Minister","Announcement at Chatham Kent Children's Treatment Centre"
"1321","20100407","00:00:00","20100512","00:00:00",222.00,0.00,165.90,0.00,0.00,387.90,0.00,0.00,387.90,"Moosonee, ON","Attorney General","Staff to Minister","Moosonee/ Mosse Factory Tour (Aboriginal Justice Announcement and Justice Roundt able)"
"1326","20100407","00:00:00","20100408","00:00:00",0.00,72.27,0.00,0.00,23.26,95.53,0.00,0.00,95.53,"Ottawa, Carleton Place, Morrisburg, ON","Revenue","Parliamentary Assistant","Comprehensive Tax Package presentation to: Carleton Place Chamber of Commerce an d South Dundas Chamber of Commerce"
"1360","20100407","00:00:00","20100412","00:00:00",0.00,110.36,125.50,7.77,70.57,314.20,0.00,0.00,314.20,"Sarnia, Windsor, ON","Economic Development","Staff to Minister","Staffed Minister Pupatello at Nova and H.C. Starck events in Sarnia and the Wind sor Chamber of Commerce Luncheon."
"1377","20100407","00:00:00","20100408","00:00:00",37.00,27.20,165.90,0.00,0.00,230.10,0.00,0.00,230.10,"Moose Factory/Moose Cree First Nation, ON","Aboriginal Affairs","Assistant Deputy Minister","Travel for meeting with Stakeholders. Air expense paid centrally by Ministry."
"1467","20100407","00:00:00","20100407","00:00:00",74.00,173.00,165.90,0.00,0.00,412.90,0.00,0.00,412.90,"Moosonee","Aboriginal Affairs","Staff to Minister","Meeting with Moose Cree First Nation Chief Hardisty and council. Participated in a Justice roundtable and funding announcement. Meeting with Chief of Mocrebec C ouncil of the Cree Nation (Paid Helicopter charges $37.00 for Minister)"
"1005","20100408","00:00:00","20100503","00:00:00",0.00,51.00,0.00,0.00,0.00,51.00,0.00,0.00,51.00,"Toronto, ON","Energy and Infrastructure","Deputy Minister","Routine expenses related to the Ministry's operations for the months of April an d May."
"1029","20100408","00:00:00","20100408","00:00:00",0.00,0.00,336.51,0.00,0.00,336.51,0.00,0.00,336.51,"Niagara Falls, ON","Health Promotion","Minister","Attended the Parks and Recreation of Ontario Conference and Banquet. The accommo dation amount includes 3 hotel rooms for Minister and accompanying staff members ."
"1086","20100408","00:00:00","20100609","00:00:00",0.00,535.26,131.25,145.82,0.00,812.33,0.00,0.00,812.33,"Toronto, Hamilton, Kitchener, Mississauga, Kingston, St. Catherines, Windsor & L ondon, ON","Revenue","Assistant Deputy Minister","Stakeholder Engagement Sessions"
"1097","20100408","00:00:00","20100415","00:00:00",0.00,36.00,0.00,0.00,0.00,36.00,0.00,0.00,36.00,"Toronto, ON","Consumer Services","Assistant Deputy Minister","Travel to business meetings"
"1131","20100408","00:00:00","20100408","00:00:00",0.00,0.00,0.00,0.00,0.00,0.00,54.69,0.00,54.69,"Toronto, ON","Economic Development","Assistant Deputy Minister","Stakeholder meeting"
"1141","20100408","00:00:00","20100409","00:00:00",513.18,110.00,174.02,12.86,0.00,810.06,0.00,0.00,810.06,"Ottawa, ON","Transportation","Assistant Deputy Minister","World Roads Association Meeting"
"1210","20100408","00:00:00","20100408","00:00:00",0.00,0.00,0.00,53.00,0.00,53.00,0.00,0.00,53.00,"Niagara Falls, ON","Health Promotion","Staff to Minister","Accompanied Minister at the Parks and Recreation of Ontario Conference and Banqu et."
"1226","20100408","00:00:00","20100513","00:00:00",0.00,1110.19,184.52,13.19,0.00,1307.90,0.00,0.00,1307.90,"Burlington, Collingwood, Kingston, Sault Ste. Marie, Huntsville, Gravenhurst, O ttawa, Kingston, Prince Edward County, ON.","Tourism","Assistant Deputy Minister","Meeting with stakeholders regarding new tourism regions."
"1247","20100408","00:00:00","20100409","00:00:00",370.54,0.00,132.00,5.07,0.00,507.61,0.00,0.00,507.61,"Thunder Bay, ON","Northern Development and Mines","Deputy Minister","Travel to attend Northwestern Ontario Prospectors Association Forum"
"1306","20100408","00:00:00","20100409","00:00:00",0.00,224.00,122.10,0.00,0.00,346.10,0.00,0.00,346.10,"Windsor, ON","Finance","Staff to Minister","Accompanied Minister Duncan to Windsor for the Windsor-Essex Regional Chamber of Commerce Finance Minister's speech."
"1367","20100408","00:00:00","20100409","00:00:00",0.00,0.00,195.30,0.00,0.00,195.30,0.00,22.50,217.80,"Chatham, ON","Citizenship and Immigration","Deputy Minister","Regional visit of Chatham organizations and Volunteer Service Awards Ceremony."
"1376","20100408","00:00:00","20100510","00:00:00",1923.97,389.58,0.00,0.00,41.25,2354.80,0.00,0.00,2354.80,"Thunder Bay, London, Sudbury, Hamilton and Ottawa, ON","Municipal Affairs and Housing","Deputy Minister","Deputy Minister (DM) Live meetings"
"1434","20100408","00:00:00","20100510","00:00:00",3127.45,278.65,361.10,26.48,0.00,3793.68,0.00,218.23,4011.91,"Thunder Bay, Kingston, Sudbury ON","Municipal Affairs and Housing","Assistant Deputy Minister","To conduct Ministry business including DM Live sessions in Kingston, Thunder Bay and Sudbury"
"1022","20100409","00:00:00","20100416","00:00:00",0.00,108.56,0.00,0.00,7.01,115.57,0.00,0.00,115.57,"Markham, Richmond Hill, ON","Office of the Premier","Staff to Minister","Provided operational support to Premier at meeting with Health Care Stakeholders"
"1219","20100409","00:00:00","20100409","00:00:00",0.00,0.00,0.00,0.00,0.00,0.00,22.60,0.00,22.60,"Toronto","Health and Long Term Care","Chief Medical Officer of Health","Meeting with Ontario Hospital Association"
"1333","20100409","00:00:00","20100409","00:00:00",0.00,40.72,0.00,0.00,0.00,40.72,0.00,0.00,40.72,"Mississauga, ON","Revenue","Staff to Minister","Accompanied Minister to media roundtable discussion in Mississauga"
"1393","20100409","00:00:00","20100609","00:00:00",0.00,67.50,0.00,0.00,0.00,67.50,0.00,0.00,67.50,"Toronto, ON","Attorney General","Deputy Attorney General","Routine expenses related to the ministry's operations for the months of April, M ay and June, 2010."
"1160","20100410","00:00:00","20100429","00:00:00",0.00,286.60,0.00,0.00,0.00,286.60,0.00,0.00,286.60,"Halton ON, Kingston ON, Huntsville ON and Toronto ON","Education","Assistant Deputy Minister","4 meetings re Literacy and Early Learning"
"1202","20100410","00:00:00","20100413","00:00:00",0.00,13.00,264.00,24.37,0.00,301.37,0.00,0.00,301.37,"Thunder Bay, ON","Natural Resources","Minister","Travel to Far North and meeting with First Nation Communities"
"1092","20100411","00:00:00","20100413","00:00:00",0.00,84.00,308.00,30.10,0.00,422.10,0.00,0.00,422.10,"Thunder Bay, ON","Natural Resources","Assistant Deputy Minister","Far North Tour with Minister to Four Communities"
"1181","20100411","00:00:00","20100413","00:00:00",932.88,84.00,123.42,0.00,0.00,1140.30,0.00,0.00,1140.30,"Regina, SK","Citizenship and Immigration","Assistant Deputy Minister","Met with staff at the Saskatchewan Ministry of Immigration."
"1257","20100411","00:00:00","20100413","00:00:00",0.00,49.00,264.00,21.91,15.56,350.47,0.00,0.00,350.47,"Thunder Bay, ON","Natural Resources","Staff to Minister","Accompanied Minister on visit to the Far North"
"1365","20100411","00:00:00","20100413","00:00:00",0.00,6.00,264.00,29.13,0.00,299.13,0.00,0.00,299.13,"Thunder Bay, ON","Natural Resources","Staff to Minister","Accompanied Minister on visit to the Far North"
"1367","20100411","00:00:00","20100412","00:00:00",932.88,0.00,123.42,0.00,0.00,1056.30,0.00,31.00,1087.30,"Regina, SK","Citizenship and Immigration","Deputy Minister","Travel to Regina to meet with staff at the Saskatchewan Ministry of Immigration."
"1481","20100411","00:00:00","20100505","00:00:00",0.00,10.00,0.00,19.00,0.00,29.00,0.00,0.00,29.00,"Toronto, ON","Agriculture, Food and Rural Affairs","Deputy Minister","Routine expenses related to the ministry's operations for the months of April an d May."
"1027","20100412","00:00:00","20100412","00:00:00",610.31,0.00,0.00,0.00,0.00,610.31,0.00,0.00,610.31,"Cornwall, ON","Aboriginal Affairs","Minister","Tour of Mohawk Council of Akwesasne Districts ( Minister's Dinner was paid for b y ADM Deborah Richardson)"
"1112","20100412","00:00:00","20100413","00:00:00",2664.11,0.00,219.08,0.00,0.00,2883.19,0.00,0.00,2883.19,"Calgary, AB","Finance","Minister","Keynote Speaker at the Canadian Retirement Income Policies Conference. Late flig ht change due to inclement weather (economy class)"
"1172","20100412","00:00:00","20100412","00:00:00",0.00,0.00,0.00,0.00,0.00,0.00,32.01,0.00,32.01,"Toronto, ON","Health Promotion","Assistant Deputy Minister","Business Meeting - Pan Am Games"
"1187","20100412","00:00:00","20100413","00:00:00",0.00,0.00,140.15,29.92,0.00,170.07,0.00,0.00,170.07,"London, Windsor and Sarnia, ON","Community Safety and Correctional Services","Deputy Minister","Travel to Western Region Institutions and Probation & Parole Offices"
"1217","20100412","00:00:00","20100412","00:00:00",0.00,20.00,0.00,0.00,0.00,20.00,0.00,0.00,20.00,"Toronto, ON","Tourism and Culture","Staff to Minister","Genie Awards, invited to attend awards ceremony on behalf of the Minister"
"1247","20100412","00:00:00","20100412","00:00:00",399.08,74.90,143.71,0.00,0.00,617.69,0.00,0.00,617.69,"Pointe-Claire, QC","Northern Development and Mines","Deputy Minister","Travel to attend FPInnovations Board of Directors meeting"
"1265","20100412","00:00:00","20100413","00:00:00",332.95,74.10,174.02,49.89,0.00,630.96,0.00,0.00,630.96,"Ottawa, ON","Government Services","Staff to Minister","Accompanied Minister at meeting with Indo-Canada Ottawa Business Chamber..."
"1284","20100412","00:00:00","20100413","00:00:00",540.35,32.16,160.46,17.66,0.00,750.63,0.00,0.00,750.63,"Ottawa, ON","Transportation","Deputy Minister","Travel for Council of Deputy Ministers Responsible for Transportation & Highway Safety"
"1294","20100412","00:00:00","20100413","00:00:00",2987.51,87.00,219.08,18.00,0.00,3311.59,0.00,0.00,3311.59,"Calgary, AB","Finance","Staff to Minister","Accompanied Minister at Keynote Speech at the Canadian Retirement Income Policie s Conference. Late flight change due to inclement weather (economy class)"
"1294","20100412","00:00:00","20100412","00:00:00",0.00,0.00,0.00,8.21,0.00,8.21,0.00,0.00,8.21,"Calgary, AB","Finance","Staff to Minister","Keynote Speaking Address"
"1369","20100412","00:00:00","20100414","00:00:00",2141.80,45.00,287.68,0.00,0.00,2474.48,0.00,0.00,2474.48,"St John's, NL","Health and Long Term Care","Deputy Minister","Travel to Federal/Provincial/Territorial Deputy Ministers Health Conference"
"1421","20100412","00:00:00","20100413","00:00:00",0.00,14.00,146.90,0.00,0.00,160.90,0.00,0.00,160.90,"Kingston, ON","Government Services","Deputy Minister","Travel to Town Hall Meetings"
"1423","20100412","00:00:00","20100428","00:00:00",0.00,76.56,0.00,0.00,0.00,76.56,0.00,0.00,76.56,"Toronto, ON","Aboriginal Affairs","Deputy Minister","Routine expenses related to the ministry's operations for the month of April"
"1428","20100412","00:00:00","20100412","00:00:00",0.00,65.53,0.00,0.00,26.30,91.83,0.00,0.00,91.83,"Niagara Falls, ON","Community Safety and Correctional Services","Staff to Minister","Attended the Ontario Professional Fire Fighter Association Legislative Conferenc e."
"1429","20100412","00:00:00","20100413","00:00:00",359.95,0.00,174.02,0.00,0.00,533.97,0.00,0.00,533.97,"Ottawa, ON","Government Services","Minister","Meeting with Indo-Canada Ottawa Business Chamber..."
"1440","20100412","00:00:00","20100412","00:00:00",425.28,52.80,168.37,0.00,0.00,646.45,0.00,0.00,646.45,"Ottawa ON","Education","Assistant Deputy Minister","Provincial Meeting - Student Achievement"
"1005","20100413","00:00:00","20100413","00:00:00",0.00,0.00,0.00,0.00,0.00,0.00,86.56,0.00,86.56,"Toronto, ON","Energy and Infrastructure","Deputy Minister","Hospitality associated with a meeting to discuss nuclear policy issues"
"1143","20100413","00:00:00","20100429","00:00:00",0.00,40.00,0.00,0.00,0.00,40.00,0.00,0.00,40.00,"Toronto, ON","Cabinet Office","Deputy Minister","Transportation costs"
"1228","20100413","00:00:00","20100413","00:00:00",0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,240.00,"Toronto, ON","Economic Development","Assistant Deputy Minister","Meeting with Stakeholder"
"1309","20100413","00:00:00","20100413","00:00:00",0.00,0.00,113.00,0.00,0.00,113.00,0.00,0.00,113.00,"St.Catharines, ON","Municipal Affairs and Housing","Staff to Minister","Accompanied Minister at Stakeholder Event."
"1317","20100413","00:00:00","20100525","00:00:00",0.00,0.00,0.00,55.53,0.00,55.53,0.00,0.00,55.53,"Toronto, ON","Children and Youth Services","Staff to Minister","MCYS-"
"1330","20100413","00:00:00","20100607","00:00:00",558.60,147.28,0.00,0.00,0.00,705.88,0.00,0.00,705.88,"Oshawa, ON and Sudbury, ON","Government Services","Chief Information Officer","Travel for 2 Information Technology Town Hall Meetings"
"1367","20100413","00:00:00","20100413","00:00:00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.50,22.50,"Toronto, ON","Citizenship and Immigration","Deputy Minister","Meeting with Ministerial Staff which included a meal"
"1420","20100413","00:00:00","20100428","00:00:00",0.00,47.26,0.00,0.00,0.00,47.26,0.00,0.00,47.26,"Toronto, ON","Agriculture, Food and Rural Affairs","Assistant Deputy Minister","Travel for Ministry operational meeting"
"1471","20100413","00:00:00","20100413","00:00:00",0.00,63.37,0.00,0.00,25.97,89.34,0.00,0.00,89.34,"Niagara Falls, ON","Health and Long Term Care","Staff to Minister","Attended the Ontario Professional Firefighters' Association Conference to hear s peaker on policy related issue of simultaneous dispatch."
"1094","20100414","00:00:00","20100414","00:00:00",1555.19,155.00,0.00,0.00,0.00,1710.19,0.00,0.00,1710.19,"Timmins, ON","Revenue","Parliamentary Assistant","Attended Tax Reform Luncheon and Information Session at the Timmins Chamber of C omerce on behalf of Minister of Revenue"
"1183","20100414","00:00:00","20100414","00:00:00",1383.35,69.25,0.00,0.00,0.00,1452.60,0.00,0.00,1452.60,"Timmins, ON","Revenue","Staff to Minister","Accompanied the PA at the Tax Reform Luncheon and Information Session at the Tim mins Chamber of Commerce"
"1187","20100414","00:00:00","20100422","00:00:00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.75,78.75,"Toronto, ON","Community Safety and Correctional Services","Deputy Minister","Three meetings with government staff."
"1208","20100414","00:00:00","20100415","00:00:00",1539.19,225.75,145.77,20.00,0.00,1930.71,0.00,0.00,1930.71,"Toronto, ON","Northern Development and Mines","Assistant Deputy Minister","Stakeholder Meetings with Exploration and Mining Companies and Aboriginal Organi zation"
"1231","20100414","00:00:00","20100417","00:00:00",0.00,122.15,182.42,43.32,71.83,419.72,0.00,0.00,419.72,"Cornwall, Alexandria, Embrun, ON","Revenue","Staff to Minister","HST Tour Cornwall, Alexandria and Embrun. Toured Dream Builders, and attended two town hall meetings."
"1286","20100414","00:00:00","20100429","00:00:00",0.00,10.00,203.32,111.25,0.00,324.57,0.00,0.00,324.57,"Toronto, ON","Northern Development and Mines","Assistant Deputy Minister","Participation Ontario Public Service and Client briefings and meetings."
"1333","20100414","00:00:00","20100419","00:00:00",0.00,0.00,182.42,37.00,0.00,219.42,0.00,0.00,219.42,"Cornvall, Alexandria, Embrun, ON","Revenue","Staff to Minister","HST Tour Cornwall, Alexandria and Embrun. Toured Dream Builders, and attended two town hall meetings."
"1352","20100414","00:00:00","20100618","00:00:00",264.95,116.72,0.00,0.00,0.00,381.67,250.83,22.50,655.00,"Toronto, Ottawa, ON","Tourism","Assistant Deputy Minister","Travel for tourism business meetings including one group meal and five meals wit h stakeholders."
"1416","20100414","00:00:00","20100415","00:00:00",0.00,0.00,182.42,15.81,0.00,198.23,0.00,0.00,198.23,"Cornwall, Alexandria, and Embrun","Revenue","Staff to Minister","Driving the Honourable John Wilkinson, Minister of Revenue for HST tour"
"1443","20100414","00:00:00","20100416","00:00:00",762.80,361.86,261.80,25.66,0.00,1412.12,0.00,0.00,1412.12,"Pembroke, ON","Northern Development and Mines","Assistant Deputy Minister","Ontario Professional Foresters Meeting (Pembroke) April 14-16 2010"
"1445","20100414","00:00:00","20100414","00:00:00",0.00,0.00,0.00,0.00,0.00,0.00,287.32,0.00,287.32,"Toronto, ON","Economic Development and Trade","Deputy Minister","One Hospitality event"
